 Saltalamacchia, J	DET	C	92	246	30	42	5	1	12	38	41	104	0	0	.171	.284	.346	.630
 Choi, J	LAA	1B	54	112	9	19	4	0	5	12	16	27	2	4	.170	.271	.339	.611
 Thole, J	TOR	C	50	118	7	20	3	0	1	7	13	28	0	0	.169	.254	.220	.474
 Blash, J	SD	RF	38	71	7	12	2	0	3	5	11	34	1	0	.169	.298	.324	.622
 Gomes, Y	CLE	C	74	251	22	42	11	1	9	34	9	69	0	0	.167	.201	.327	.527
 Johnson, M	LAD	2B	7	6	1	1	0	0	0	0	0	1	0	0	.167	.167	.167	.333
 Noonan, N	SD	SS	7	18	0	3	0	0	0	1	1	5	0	1	.167	.200	.167	.367
 Tejada, R	SF	SS	36	66	9	11	5	0	0	5	7	13	0	0	.167	.247	.242	.489
 Tucker, P	HOU	LF	48	134	11	22	8	1	4	8	8	40	0	0	.164	.222	.328	.551
 Reed, A	HOU	1B	45	122	11	20	3	0	3	8	18	48	0	0	.164	.270	.262	.532
 Pacheco, J	ATL	C	31	51	1	8	4	0	0	0	0	14	0	0	.157	.157	.235	.392
 Barnes, A	LAD	C	21	32	3	5	1	0	0	2	5	9	0	0	.156	.270	.188	.458
 Gosewisch, T	ARI	C	33	90	8	14	1	1	3	7	7	22	0	0	.156	.224	.289	.513
 Decker, J	TB	CF	19	52	1	8	1	0	0	1	4	14	1	0	.154	.211	.173	.384
 Figueroa, C	MIA	2B	23	26	0	4	0	0	0	3	1	2	1	0	.154	.185	.154	.339
 Kelly, C	STL	C	10	13	1	2	1	0	0	1	0	2	0	0	.154	.214	.231	.445
 Lalli, B	ATL	1B	10	13	0	2	1	0	0	1	0	3	0	0	.154	.154	.231	.385
 Pena, B	STL	C	9	13	0	2	1	0	0	0	1	2	0	0	.154	.214	.231	.445
 Pirela, J	SD	LF	15	39	2	6	2	0	0	0	1	9	0	1	.154	.175	.205	.380
 Cunningham, T	LAA	CF	20	27	5	4	3	0	0	1	1	6	0	1	.148	.179	.259	.438
 Kelly, D	MIA	1B	13	27	2	4	0	2	0	3	2	5	0	0	.148	.200	.296	.496
 Ackley, D	NYY	RF	28	61	6	9	0	0	0	4	8	9	0	0	.148	.243	.148	.390
 Gentry, C	LAA	LF	14	34	2	5	1	0	0	2	3	6	0	0	.147	.237	.176	.413
 Murphy, J	MIN	C	26	82	4	12	3	0	1	3	5	19	0	0	.146	.193	.220	.413
 Alberto, H	TEX	SS	35	56	2	8	1	0	0	5	0	17	1	0	.143	.143	.161	.304
 O'Brien, P	ARI	LF	28	64	6	9	1	0	5	9	3	27	0	0	.141	.179	.391	.570
 Mesoraco, D	CIN	C	16	50	2	7	1	0	0	1	5	10	0	1	.140	.218	.160	.378
 Weeks, J	SD	2B	17	50	5	7	1	1	0	2	3	14	1	0	.140	.204	.200	.404
 Nunez, R	OAK	3B	9	15	0	2	0	0	0	1	0	3	0	0	.133	.133	.133	.267
 Moran, C	HOU	3B	9	23	1	3	1	0	0	2	1	8	0	0	.130	.200	.174	.374
 Alfaro, J	PHI	C	6	16	0	2	0	0	0	0	1	8	0	0	.125	.176	.125	.301
 Hedges, A	SD	C	8	24	2	3	1	0	0	1	0	7	0	1	.125	.154	.167	.321
 Smith, K	CWS	C	7	16	2	2	0	0	0	0	0	6	0	0	.125	.125	.125	.250
 Wilkins, A	MIL	RF	26	24	3	3	1	0	1	3	3	10	1	0	.125	.222	.292	.514
 Canha, M	OAK	1B	16	41	4	5	0	0	3	6	0	20	0	1	.122	.140	.341	.481
 Rondon, J	SD	SS	8	25	1	3	0	0	0	1	1	4	0	0	.120	.154	.120	.274
 Featherston, T	PHI	2B	19	26	2	3	1	0	0	1	2	11	2	0	.115	.179	.154	.332
 Burriss, E	PHI	2B	39	45	3	5	1	1	0	0	2	10	1	0	.111	.184	.178	.361
 Ceciliani, D	TOR	LF	13	27	2	3	2	0	0	1	1	14	0	0	.111	.172	.185	.358
 Middlebrooks, W	MIL	3B	10	27	2	3	0	0	0	1	4	13	0	0	.111	.226	.111	.337
 Machado, D	DET	SS	8	10	1	1	0	0	0	0	3	4	0	0	.100	.308	.100	.408
 Olson, M	OAK	RF	11	21	3	2	1	0	0	0	7	4	0	0	.095	.321	.143	.464
 Kratz, E	TOR	C	32	85	3	8	2	0	1	4	1	32	0	0	.094	.105	.153	.258
 Candelario, J	CHC	3B	5	11	0	1	0	0	0	0	2	5	0	0	.091	.286	.091	.377
 Querecuto, J	TB	3B	4	11	1	1	0	1	0	2	0	6	0	0	.091	.091	.273	.364
 Hunter, C	PHI	LF	13	34	3	3	0	0	1	1	2	6	0	0	.088	.139	.176	.315
 Walsh, C	OAK	3B	38	47	4	4	1	0	0	2	15	22	0	0	.085	.317	.106	.424
 Cowgill, C	CLE	RF	9	12	0	1	0	0	0	0	2	7	0	0	.083	.214	.083	.298
 Ladendorf, T	OAK	2B	44	48	6	4	0	0	0	1	1	13	2	0	.083	.102	.083	.185
 Marrero, D	BOS	SS	13	12	0	1	0	0	0	0	2	5	0	0	.083	.214	.083	.298
 Vogelbach, D	SEA	1B	8	12	0	1	0	0	0	0	1	6	0	0	.083	.154	.083	.237
 Rogers, J	PIT	3B	23	25	2	2	0	1	0	2	7	9	0	0	.080	.303	.160	.463
 Ryan, B	LAA	SS	17	13	1	1	0	0	0	0	0	7	0	0	.077	.077	.077	.154
 Stassi, M	HOU	C	9	13	1	1	0	0	0	0	0	5	0	0	.077	.077	.077	.154
 Colabello, C	TOR	1B	10	29	0	2	0	0	0	1	2	9	0	0	.069	.156	.069	.225
 Venable, W	LAD	CF	12	18	2	1	1	0	0	0	0	5	0	0	.056	.105	.111	.216
 Gallo, J	TEX	3B	17	25	2	1	0	0	1	1	5	19	1	0	.040	.200	.160	.360
 Aguilar, J	CLE	1B	9	6	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
 Burns, A	TOR	2B	10	6	2	0	0	0	0	0	0	2	0	0	.000	.143	.000	.143
 Cruz, T	KC	C	4	4	0	0	0	0	0	1	0	3	0	0	.000	.000	.000	.000
 Diaz, E	PIT	C	1	4	0	0	0	0	0	1	0	1	0	0	.000	.000	.000	.000
 Dominguez, M	TOR	3B	5	11	0	0	0	0	0	0	1	3	0	0	.000	.083	.000	.083
 Duffy, M	TEX	3B	3	3	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
 Gore, T	KC	CF	17	3	6	0	0	0	0	0	0	1	11	2	.000	.000	.000	.000
 LaMarre, R	BOS	CF	5	5	1	0	0	0	0	0	1	2	0	0	.000	.167	.000	.167
 Lambo, A	OAK	RF	1	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
 Lopez, R	CIN	C	8	7	0	0	0	0	0	0	0	3	0	0	.000	.000	.000	.000
 Mastroianni, D	TEX	RF	7	9	1	0	0	0	0	0	2	4	1	0	.000	.182	.000	.182
 McKenry, M	MIL	C	3	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
 Miller, M	BOS	SS	1	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
 Moore, A	CLE	C	9	5	0	0	0	0	0	0	0	4	0	0	.000	.000	.000	.000
 Moroff, M	PIT	2B	2	2	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
 Morse, M	PIT	1B	6	8	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
 Pinto, J	MIL	C	6	5	1	0	0	0	0	0	1	4	0	0	.000	.167	.000	.167
 Pompey, D	TOR	CF	8	2	3	0	0	0	0	0	0	1	2	1	.000	.000	.000	.000
 Sandoval, P	BOS	3B	3	6	0	0	0	0	0	0	1	4	0	0	.000	.143	.000	.143
 Schwarber, K	CHC	LF	2	4	0	0	0	0	0	0	1	2	0	0	.000	.200	.000	.200
 Tuiasosopo, M	ATL	LF	3	3	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
 Walters, Z	LAD	LF	3	5	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
 Ynoa, R	COL	LF	3	5	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
 Young Jr., E	NYY	LF	6	1	2	0	0	0	0	0	0	0	1	0	.000	.000	.000	.000
 Drabek, K	SF	SS	1	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
 Kieboom, S	WSH	C	1	0	1	0	0	0	0	0	1	0	0	0	-	1.000	-	1.000
